,Brand,Product Name,Sales Volume,Product Category,Rating,Number of Review,Price
2772,TSK,A800 foldable mobile phone,0,Mobile Phone,3.4,5,568
2773,Philips,長者機 E525 平行進口,0,Mobile Phone,0.0,0,518
2774,AMAZINGthing,2.75D Fully Coverd Game Pro Matte SupremeGlass,10,Mobile Phone,0.0,0,168
2775,WORKING BEE,Screen_Protector_A_iphone_11_L-0527,0,Mobile Phone,0.0,0,78
2776,Lumitusi,Flexible Mobile Holder Neck mobile hanger,100,Mobile Phone,3.0,2,48
2777,MONSTER,Clarity 100 Airlinks 【青春白】真無線藍牙5.0耳機丨智能觸控丨拿起自動配對 丨清澈人聲丨雙耳高清通話丨IPX5 防水【香港行貨，一年保養】,0,Mobile Phone,2.0,2,188
2778,K-TOUCH,K800 - 3G 摺疊式長者手機【紅色】,0,Mobile Phone,1.7,4,399
2779,Nokia,諾基亞 Nokia 105 4G 功能手機,0,Mobile Phone,0.0,0,298
2780,WORKING BEE,Screen_Protector_A_iPhone_x_L-0528,20,Mobile Phone,0.0,0,78
2781,AMAZINGthing,Apple iPhone 7 / 8 Plus SUPREMEPLUS lens Glass Screen Protector,0,Mobile Phone,0.0,0,88
2782,AMAZINGthing,"(Buy 1 Get 1 Free) iPhone 11 Pro 5.8"" 0.33mm Glass Screen Protector Compatible with iPhone X / XS",20,Mobile Phone,2.0,1,158
2783,Philips,E209 老人機,0,Mobile Phone,0.0,0,299
2784,Philips,長者機 E186A【平行進口】,50,Mobile Phone,5.0,1,299
2785,Philips,長者機E212A,100,Mobile Phone,3.0,4,458
2786,Motorola,MOTO G6 64GB (Hong Kong licensed),0,Mobile Phone,0.0,0,1298
2787,ASK,SP598 Deca-Core 4G Smartphone,0,Mobile Phone,0.0,0,1580
2788,Sony,Xperia XZ3 6+64GB Smartphone-red (Hong Kong licensed),0,Mobile Phone,0.0,0,4908
2789,INCASE,"(MacBook專用) 極輕Flight Nylon軟套 13"" MB Air w/Retina - 橄欖綠",0,Mobile Phone,0.0,0,538
2790,INCASE,"Slim Sleeve for 12"" MacBookwith Diamond Ripstop - Black",0,Mobile Phone,0.0,0,498
2791,INCASE,"Slim Sleeve for 15"" MacBookwith Diamond Ripstop - Black",0,Mobile Phone,0.0,0,538
2792,Huawei,HONOR Magic Earbuds – 雙重主動降噪 + 3咪高峰通話降噪真無線耳機,0,Mobile Phone,0.0,0,799
2793,OnePlus,8 Pro 12/256GB Green Parallel Import CN Version,0,Mobile Phone,0.0,0,6398
2794,Nokia,(authorized good) Nokia 106 Dual Sim 雙卡手機,20,Mobile Phone,0.0,0,189
2795,Xiaomi,黑鯊 2 / 2Pro 遊戲手機【左手制支架】BHB16,0,Mobile Phone,0.0,0,28
2796,AMAZINGthing,iPhone SE 2nd Gen. 2.75D Pure Matte Tempered Glass Screen Protector,0,Mobile Phone,0.0,0,168
2797,AMAZINGthing,iPhone SE 2nd Gen 2020 2.5D Crystal Tempered Glass Screen Protector Compatible with iPhone 8,0,Mobile Phone,0.0,0,98
2798,AMAZINGthing,iPhone SE 2nd Gen. 2.75D  Clear Extra Glue Version Glass Screen Protector Compatible with iPhone 8,0,Mobile Phone,5.0,1,98
2799,AMAZINGthing,iPhone SE Gen 2 2.75D 28 Degree HD Privacy Tempered Glass Screen Protector Compatible with iPhone 8,20,Mobile Phone,5.0,1,238
2800,Huawei,HiLink Ansbabe 醫療級手機消毒盒 + QI認證無線充電 (橙色),0,Mobile Phone,1.0,1,268
2801,Advance,"UV-B100 豪華版大尺寸UV殺菌盒, 8 分鐘快速殺滅99.99% 細菌病毒, 有效保障家人健康, 防止細菌病毒感染",20,Mobile Phone,5.0,1,699
2802,SENDEM,N95 紫外消毒盒【美國FDA認證 / 歐洲SGS檢測 / 中國衛建委消字號】,100,Mobile Phone,3.3,10,108
2803,Urban Armor Gear UAG,HK Supplier iPhone 9 SE2020 Military Drop Tested Protective Cover Civilian Black,0,Mobile Phone,0.0,0,388
2804,Urban Armor Gear UAG,HK Supplier iPhone 9 SE2020 Military Drop Tested Protective Cover Plasma ASH,0,Mobile Phone,0.0,0,328
2805,INCASE,"ICON Sleeve for 13"" MacBook with Diamond Ripstop - Black",0,Mobile Phone,0.0,0,758
2806,INCASE,"ICON Sleeve for 12"" MacBook with Diamond Ripstop - Light Gery",0,Mobile Phone,0.0,0,758
2807,INCASE,"ICON Sleeve for 12"" MacBook with Diamond Ripstop - Black",0,Mobile Phone,0.0,0,758
2808,AMAZINGthing,"SUPREMEGLASS IPHONE 11 6.1"" full covered 2.75D Privacy Glass Screen Protector",0,Mobile Phone,0.0,0,238
2809,AMAZINGthing,"SUPREMEGLASS IPHONE 11 Pro Max 6.5"" full covered 2.75D Privacy Glass Screen Protector",10,Mobile Phone,5.0,1,238
2810,AMAZINGthing,"(2pcs bundle set) iPhone 11 6.1"" 0.33mm Glass Screen Protector Compatible with iPhone XR",20,Mobile Phone,4.0,1,158
2811,AMAZINGthing,"(2pcs bundle)iPhone 11 Pro Max 6.5"" 0.33mm Glass Screen Protector Compatible with iPhone XS Max",0,Mobile Phone,0.0,0,158
2812,VIVO,iQOO5 5G 8/128GB Smartphone Blue Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,4598
2813,VIVO,iQOO5 5G 12/128GB Smartphone Blue Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,5198
2814,VIVO,iQOO5 5G 12/256GB Smartphone Blue Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,5398
2815,VIVO,vivo Y20s V2029 Smartphone Black,0,Mobile Phone,0.0,0,1398
2816,VIVO,vivo Y20s V2029 Smartphone Blue,0,Mobile Phone,0.0,0,1398
2817,Samsung,(AWESOME BLACK)GALAXY A32 A326 5G 6GB RAM 128GB ROM,0,Mobile Phone,0.0,0,2698
2818,Samsung,(AWESOME WHITE)GALAXY A32 A326 5G 6GB RAM 128GB ROM,0,Mobile Phone,0.0,0,2698
2819,Samsung,(PHANTOM SILVER)GALAXY S21 ULTRA G9980 5G 12GB RAM 256GB ROM,0,Mobile Phone,5.0,1,9198
2820,Samsung,(PHANTOM BLACK)GALAXY S21 ULTRA G9980 5G 12GB RAM 256GB ROM,0,Mobile Phone,5.0,2,9198
2821,Samsung,Galaxy S21 5G 8GB+256GB Smartphone [2 Colors],0,Mobile Phone,0.0,0,6298
2822,Samsung,Galaxy S21+ 5G 8GB+256GB Smartphone [3 Colors],0,Mobile Phone,0.0,0,7998
2823,Mikey Works,"iPhone12 Pro max 6.7"" 0.21mm Ultra HD Enhanced Protection Sticker",0,Mobile Phone,0.0,0,148
2824,Mikey Works,"iPhone12 Pro max 6.7"" 0.21mm Anti-blue light enhanced protection sticker",0,Mobile Phone,0.0,0,178
2825,Mikey Works,"iPhone12 Pro max 6.7"" 0.21mm Anti-glare enhanced protection sticker",0,Mobile Phone,0.0,0,178
2826,Living Store,Lazy bedside support for mobile phones and tablets,0,Mobile Phone,0.0,0,195
2827,Nokia,1.4 TA-1322 (2GB/32GB) Smartphone Charcoal,10,Mobile Phone,5.0,1,848
2828,Nokia,1.4 TA-1322 (2GB/32GB) Smartphone Charcoal,0,Mobile Phone,0.0,0,848
2829,Panasonic,KX-TGB210 DECT digital cordless phone(Hong Kong licensed),0,Mobile Phone,0.0,0,278
2830,Mobilesteri,【iPhone 12 PRO MAX / iPhone 12 PRO/12】3-In-1 Magnetic Wireless Charging PD Power Bank 5000mAh(Green),20,Mobile Phone,5.0,4,145
2831,unipha,Japan  3D Full Glass Film for iPhone 12 Series,0,Mobile Phone,0.0,0,68
2832,Mcbazel,PUBG Mobile Gamepad Trigger Controller with Rapid Fire for iOS Android Phone (Red),0,Mobile Phone,0.0,0,90
2833,Mcbazel,PUBG Mobile Gamepad Trigger Controller with Rapid Fire for iOS Android Phone (Blue),0,Mobile Phone,0.0,0,90
2834,Xiaomi,HOTO小猴直柄電動螺絲批 QWLSD001 | 三擋扭矩調節 | Type C充電 | 含收納筒,0,Mobile Phone,0.0,0,298
2835,VIVO,X50 (8GB+128GB),0,Mobile Phone,0.0,0,3298
2836,VIVO,Y15 2020 (4GB + 128GB),0,Mobile Phone,0.0,0,1198
2837,VIVO,Y17 (4GB + 128GB),0,Mobile Phone,0.0,0,1498
2838,VIVO,Y20s (4GB + 128GB),0,Mobile Phone,0.0,0,1398
2839,Motorola,MOTO Z2 FORCE (Hong Kong licensed),0,Mobile Phone,0.0,0,3998
2840,Motorola,MOTO G6 64GB (Hong Kong licensed),0,Mobile Phone,0.0,0,1298
2841,Meitu,M8 64GB（red）(Hong Kong licensed),0,Mobile Phone,0.0,0,1998
2842,Samsung,GALAXY S21 5G G9910 (8GB + 256GB) - Gray [Hong Kong licensed],0,Mobile Phone,0.0,0,5798
2843,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - black [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
2844,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - sliver [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
2845,Samsung,Galaxy S21 + PLUS 5G G9960 (8GB + 256GB) - Violet [Hong Kong licensed],0,Mobile Phone,0.0,0,7498
2846,Samsung,Galaxy S21 Ultra 5G G9980 (12GB + 256GB) - Phantom Black [Hong Kong licensed],0,Mobile Phone,0.0,0,9198
2847,Samsung,Galaxy S21 Ultra 5G G9980 (12GB + 256GB) - Phantom sliver [Hong Kong licensed],0,Mobile Phone,0.0,0,8998
2848,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - black [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
2849,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - Fog Brass [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
2850,Samsung,Galaxy NOTE20 UITRA DUAL 5G N9860 (12GB + 256GB) - white [Hong Kong licensed],0,Mobile Phone,0.0,0,6998
2851,Xiaomi,Black Shark 黑鯊 - 冰封電競散熱背夾,0,Mobile Phone,0.0,0,149
2852,Xiaomi,Black Shark 黑鯊 - 大魔王肩鍵,0,Mobile Phone,0.0,0,99
2853,OnePlus,OnePlus 9 Pro 8/256GB Smartphone Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,5998
2854,OnePlus,OnePlus 9 Pro 12/256GB Smartphone Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,6598
2855,ASUS,ROG Phone 5 8GB/128GB Gaming Phone Parallel Import CN Version,0,Mobile Phone,0.0,0,4598
2856,ASUS,ROG Phone 5 16GB/256GB Gaming Phone Parallel Import CN Version,0,Mobile Phone,0.0,0,5698
2857,ASUS,ROG Phone 5 12GB/128GB Gaming Phone Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,4998
2858,LaVe Home,折疊式手機支架 - 粉紅色,0,Mobile Phone,0.0,0,44
2859,Nokia,(CHARCOAL)1.4 TA1322 2GB RAM 32GB ROM,0,Mobile Phone,0.0,0,958
2860,Nokia,(MIDNIGHT SUN)X20 5G TA-1341 8GB RAM 128GB ROM,0,Mobile Phone,0.0,0,2998
2861,OPPO,OPPO A74 5G_Silver,0,Mobile Phone,0.0,0,2599
2862,OPPO,OPPO Reno5 Z 5G_Black,0,Mobile Phone,0.0,0,2699
2863,OPPO,OPPO Reno5 Z 5G_Blue,0,Mobile Phone,0.0,0,2699
2864,OPPO,OPPO A74 5G_Black,0,Mobile Phone,0.0,0,2599
2865,Nokia,X20 TA-1341 (8GB/128GB) Smartphone Midnight Sun,0,Mobile Phone,0.0,0,2998
2866,Nokia,X20 TA-1341 (8GB/128GB) Smartphone Midnight Sun,0,Mobile Phone,0.0,0,2998
2867,VIVO,vivo X60 Pro 5G Smartphone Midnight Black,0,Mobile Phone,0.0,0,5998
2868,OPPO,OPPO Enco W51 True Wireless Headphones_White,0,Mobile Phone,0.0,0,699
2869,Huawei,HONOR Watch GS Pro - Charcoal Black｜25天續航能力｜14項軍規標準MIL-STD-810G｜心率及血氧飽和度監察｜GPS 軌跡返航,0,Mobile Phone,5.0,1,1168
2870,Divoom,Aurabulb (White),30,Mobile Phone,0.0,0,449
2871,Nokia,(BLUE)NOKIA 8.3 TA1243 5G 8GB RAM 128GB ROM,0,Mobile Phone,0.0,0,4338
2872,QCY,T7 藍芽5.0 真無線音樂耳機｜13mm 動圈｜高品質音效｜ENC降噪｜專屬APP｜超強續航力【香港行貨，一年保養】,10,Mobile Phone,1.0,1,168
2873,TSK,"3D ultra-thin curved surface holographic touch smart phone, global universal smart phone for elderly students (send protective cover + sticker)",0,Mobile Phone,0.0,0,663
2874,Samsung,(CLOUD LAVENDER)-GALAXY S20 FE 5G G7810 8GB RAM 128GB ROM,0,Mobile Phone,4.5,2,4798
2875,JTSK,UNIWA multi-function candy bar phone for the elderly - black,0,Mobile Phone,0.0,0,758
2876,OnePlus,8 Pro 8/128GB Green Parallel Import CN Version,0,Mobile Phone,0.0,0,5888
2877,Nokia,2720 Flip Black,10,Mobile Phone,0.0,0,798
2878,AMAZINGthing,Samsung Note 20 SUPREMEGLASS 2.75D Full Cover Glass Screen Protector,0,Mobile Phone,1.0,1,198
2879,Verbatim,4 in 1 45W Apple Watch & Smartphone Wireless Charging Dock,0,Mobile Phone,0.0,0,698
2880,WORKING BEE,Screen_Protector_A_iPhone_8_L-0529,10,Mobile Phone,1.0,1,78
2881,WORKING BEE,Screen_Protector_A _iPhone_7_L-0530,0,Mobile Phone,0.0,0,78
2882,Nokia,225 4G Classic Phone Black,10,Mobile Phone,0.0,0,448
2883,AMAZINGthing,"2.75D Fully Coverd Dust Filter SupremeGlass For iPhone 12 & iPhone 12 Pro 6.1""",0,Mobile Phone,0.0,0,165
2884,WORKING BEE,iPhone 12 Screen_Protector_A_L-0700,10,Mobile Phone,0.0,0,88
2885,OnePlus,OnePlus 8T 5G 12GB+256GB Smartphone Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,3798
2886,Capdase,[2.5D全覆蓋] FFG 9H 高清鋼化玻璃貼 保護貼 防刮 防指紋 iPhone 12 Mini 5.4,0,Mobile Phone,0.0,0,75
2887,AMAZINGthing,"SUPREMEGLASS iPhone 12 | 12 Pro 6.1"" 2nd Liquid Silicone 3D Fully Coverd  Anti-Dust Filter",10,Mobile Phone,5.0,1,198
2888,AMAZINGthing,2.75D Fully Coverd Dust Filter SupremeGlass,20,Mobile Phone,0.0,0,168
2889,Nokia,2720 Flip Black,0,Mobile Phone,0.0,0,698
2890,Bitplay,Bitplay Snap! iPhone 11 Pro - Black,0,Mobile Phone,0.0,0,237
2891,Bitplay,Bitplay Snap! iPhone 11 Pro Max - Yellow,0,Mobile Phone,0.0,0,237
2892,MEGACOM,Pocket Dual Catchmon Auto Catch Item Collect for Pokemon Go Android iOS - Black,30,Mobile Phone,4.3,3,650
2893,AMAZINGthing,"SUPREMEGLASS iPhone 12 Pro Max 6.7"" Sky View 2.75D Pro Fully Coverd  Anti-Dust Filter",10,Mobile Phone,1.0,1,218
2894,AMAZINGthing,"SUPREMEGLASS iPhone 12 Mini 5.4"" 2.75D Fully Coverd Dust Filter",0,Mobile Phone,0.0,0,168
2895,AMAZINGthing,"SUPREMEGLASS iPhone 12 Pro Max 6.7"" 2.75D Fully Coverd Dust Filter",0,Mobile Phone,0.0,0,168
2896,AMAZINGthing,"SUPREMEGLASS iPhone 12 Mini 5.4"" 28 Privacy 2.75D Fully Covered  Anti-Dust Filter",0,Mobile Phone,0.0,0,238
2897,AMAZINGthing,"SUPREMEGLASS iPhone 12 Mini 5.4"" 2.75D Fully Coverd Game Pro Matte SupremeGlass",0,Mobile Phone,0.0,0,168
2898,AMAZINGthing,"SUPREMEGLASS iPhone 12 Pro Max 6.7"" 2.75D Fully Coverd Game Pro Matte SupremeGlass",10,Mobile Phone,0.0,0,168
2899,AMAZINGthing,"SUPREMEGLASS iPhone 12 | 12 mini 5.4"" Sky View 2.75D Pro Fully Coverd  Anti-Dust Filter",0,Mobile Phone,0.0,0,218
2900,Capdase,FFG-Privacy PRO Tempered Glass for iPhone 12 Mini 5.4,0,Mobile Phone,0.0,0,138
2901,Samsung,(PHANTOM BLACK)GALAXY S21+ G9960 5G 8GB RAM 256GB ROM,0,Mobile Phone,0.0,0,7498
2902,Samsung,(PHANTOM VIOLET)GALAXY S21+ G9960 5G 8GB RAM 256GB ROM,0,Mobile Phone,0.0,0,7498
2903,Samsung,(PHANTOM SILVER)GALAXY S21+ G9960 5G 8GB RAM 256GB ROM,0,Mobile Phone,0.0,0,7498
2904,Nokia,(BLACK)8000 4G CLASSIC PHONE,0,Mobile Phone,0.0,0,698
2905,Philips,"E516  Senior Cell Phone (4G, Bar Design, Easy-to-Use, Big Button) Black",0,Mobile Phone,0.0,0,640
2906,Samsung,(PANTOM GRAY)GALAXY S21 G9910 5G 8GB RAM 256GB ROM,0,Mobile Phone,5.0,1,5798
2907,Xround,Xround Aero 專屬收納包,0,Mobile Phone,0.0,0,89
2908,Rockspace,O2 Wireless Headphones - Black,0,Mobile Phone,0.0,0,258
2909,Rockspace,B5 Wireless Earphones - Black,0,Mobile Phone,0.0,0,288
2910,Rockspace,True Wireless Stereo Earbuds EB62,0,Mobile Phone,0.0,0,268
2911,Verbatim-,Bluetooth 5.0 Flat TWS Earbuds - 湖水藍｜平耳式設計，配戴舒適｜專業Hi-Fi音質調配｜音質清晰細膩,20,Mobile Phone,0.0,0,138
2912,EDIFIER,W200BT - 無線運動藍牙 5.0 線控耳機,0,Mobile Phone,0.0,0,199
2913,TSK,JAPAN TSK A812 Elderly safe folding mobile phone / Large ringtone font / Original licensed,0,Mobile Phone,0.0,0,558
2914,ROOT CO,ROOT CO. Shock Resist Tough & Basic iPhone 11 Pro Max / 紅色,0,Mobile Phone,0.0,0,209
2915,OPPO,Reno5 5G 8/128GB Smartphone Black Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,3498
2916,OPPO,Reno5 5G 12/256GB Smartphone Black Parallel Import CN Version [3 Colors],0,Mobile Phone,0.0,0,3798
2917,OPPO,Reno5 Pro 5G 8/128GB Smartphone Black Parallel Import CN Version [4 Colors],0,Mobile Phone,0.0,0,4298
2918,amplicomms,M50 Easy-to-use smartphone with handsfree base,0,Mobile Phone,0.0,0,1499
2919,K-TOUCH,2.4吋雙螢幕3G時尚折疊式手機 K800,0,Mobile Phone,0.0,0,398
2920,Philips,E102A 2G老人機 超長待機 大字大聲大屏,0,Mobile Phone,0.0,0,248
2921,VIVO,Y20s 4GB+128GB Smartphone [2 Colors],0,Mobile Phone,0.0,0,1298
2922,Philips,老人機 E258S【平行進口】,10,Mobile Phone,1.0,1,348
2923,Philips,"E183A Red Senior Cell Phone (Bar Design, Easy-to-Use, Big Button (Parallel Import)",0,Mobile Phone,0.0,0,328
2924,JK Lifestyle,Dual color screen folding 4G safe mobile phone,10,Mobile Phone,5.0,1,798
2925,Samsung,Galaxy Note 10+plus 12+256GB N9750-white（Hong Kong license）,0,Mobile Phone,0.0,0,6688
2926,GameSir,F4 Falcon Mobile Gaming Controller -  IOS & Android,0,Mobile Phone,4.0,1,229
2927,Google,"Pixel 3 XL (2018) G013C 64GB-6.3 ""-Android 9 Pie smartphone-pink (parallel import)",0,Mobile Phone,0.0,0,3098
2928,Google,"Pixel 3 XL (2018) G013C 6+128GB-6.3 ""-Android 9 Pie smartphone-black (parallel import)",0,Mobile Phone,0.0,0,3888
2929,Hugiga,台灣品牌 - T33 4G LTE 超大聲大字長者翻蓋機 (支持WIFI熱點分享) (黑色),10,Mobile Phone,2.5,2,569
2930,Philips,老人機 E259S,60,Mobile Phone,3.0,6,448
2931,ASK,SP86 Eight-Core 4G Smartphone,0,Mobile Phone,0.0,0,1596
2932,CAT,B30 (Hong Kong licensed),0,Mobile Phone,0.0,0,598
2933,CAT,S60 (Hong Kong licensed),0,Mobile Phone,0.0,0,4180
2934,CAT,S41 (Hong Kong licensed),0,Mobile Phone,0.0,0,3220
2935,Google,PIXEL 32GB-black (Parallel Imported),0,Mobile Phone,1.0,1,1398
2936,Google,PIXEL XL 32GB（black）(Parallel Imported),0,Mobile Phone,0.0,0,1598
2937,Google,PIXEL XL 128GB（black）(Parallel Imported),0,Mobile Phone,1.0,1,1998
2938,Google,PIXEL 2 128GB（black）(Parallel Imported),0,Mobile Phone,0.0,0,2888
2939,LG,G5 DUAL 32GB H860-black (Parallel Imported),0,Mobile Phone,0.0,0,2020
2940,LG,X-FAST DUAL 32GB K600（black）(Parallel Imported),10,Mobile Phone,5.0,2,1617
2941,Meitu,M8 64GB（red）(Hong Kong licensed),0,Mobile Phone,0.0,0,1280
2942,Smartisan,Pro 128GB（black）(Hong Kong licensed),0,Mobile Phone,0.0,0,1580
2943,Philips,E183A Straight elder mobile phone,0,Mobile Phone,0.0,0,663
2944,Philips,長者機E183A,40,Mobile Phone,5.0,1,348
2945,MyScreen,歐洲製造Huawei P20Pro 全屏覆蓋鋼化膜防爆玻璃手機貼膜 全屏鋼化膜,0,Mobile Phone,0.0,0,149
2946,ASK,SP586 speed eight-core 4G smartphone,0,Mobile Phone,0.0,0,1280
2947,Others brand,Xiaomi Youpin FIVE Multifunctional Disinfection Box,0,Mobile Phone,0.0,0,238
2948,Xiaomi,Redmi Note 10S K7BN Smartphone Pebble White,0,Mobile Phone,0.0,0,1499
2949,realme,Realme 7 5G Smartphone Blue,0,Mobile Phone,0.0,0,2399
2950,MyKronoz,ZeSport2 GPS Smart Watch,0,Mobile Phone,0.0,0,799
2951,AMAZINGthing,Huawei Nova 5T SUPREMEGLASS 0.33mm Glass Screen Protector,0,Mobile Phone,0.0,0,168
2952,TSK,Japan TSK A812 Elderly Safe Folding Phone/Extra Large Ringtones Font/Original Licensed,0,Mobile Phone,0.0,0,558
2953,Hedonic,UV-C Sterilizer Box with Qi 10W Wireless Fast Charging,50,Mobile Phone,0.0,0,248
2954,Hedonic,Qi 15W Black Marble Wireless Fast Charging Pad Apple Samsung Android Huawei Sony LG,10,Mobile Phone,0.0,0,128
2955,Capdase,"FFG Tempered Glass for iPhone 11, XR",10,Mobile Phone,0.0,0,68
2956,Capdase,"FFG Tempered Glass for iPhone X, XS, 11 Pro",30,Mobile Phone,0.0,0,68
2957,Capdase,FFG Tempered Glass for iPhone 11 Pro Max XS Max,0,Mobile Phone,0.0,0,68
2958,Capdase,FFG-Privacy Tempered Glass for iPhone 11 & XR,30,Mobile Phone,1.0,1,78
2959,AMAZINGthing,"Huawei Mate 20 2.5D 6.5"" Glass Screen Protector",0,Mobile Phone,0.0,0,128
2960,AMAZINGthing,"iPhone 11 Pro Max 6.5"" 0.3m 3D Ex Bullet SUPREMEGLASS screen protector",0,Mobile Phone,0.0,0,198
2961,VisionKids,UVC Phone Sterilizer,0,Mobile Phone,0.0,0,269
2962,VisionKids,UVC Phone Sterilizer,0,Mobile Phone,0.0,0,269
2963,JK Lifestyle,Japan ASK SP598-Ten-core ultra-fast high-end mobile phone,0,Mobile Phone,0.0,0,2261
2964,Samsung,(MYSTIC BRONZE)GALAXY NOTE 20 ULTRA N9860 5G 12GB RAM 256GB ROM,50,Mobile Phone,5.0,17,7198
2965,Innovative Ideas,(IOS) UVC MICRO (Portable UVC Sanitizer),0,Mobile Phone,0.0,0,125
2966,Innovative Ideas,(TYPE-C) UVC MICRO (Portable UVC Sanitizer),0,Mobile Phone,0.0,0,125
2967,Samsung,Galaxy Note 20 5G 8GB+256GB Smartphone - Mystic Green,0,Mobile Phone,0.0,0,6798
2968,Samsung,Galaxy Note 20 Ultra 5G 12GB+256GB Smartphone - Mystic Bronze,0,Mobile Phone,0.0,0,8498
2969,Nokia,3.4 TA-1283 (3GB/64GB) Smartphone Fjord,0,Mobile Phone,0.0,0,1198
2970,Google,Pixel 3a XL 64GB (G020B)-Black [parallel import],0,Mobile Phone,0.0,0,2368
2971,Google,"Pixel 3 XL (2018) G013C 64GB-6.3 ""-Android 9 Pie smartphone-white (parallel import)",0,Mobile Phone,0.0,0,3098
2972,Google,"Pixel 3 XL (2018) G013C 6+128GB-6.3 ""-Android 9 Pie smartphone-white (parallel import)",0,Mobile Phone,0.0,0,3888
2973,AMAZINGthing,"iPhone 8 / 7 4.7"" 0.33mm SUPREMEGLASS Privacy Glass Screen Protector",0,Mobile Phone,1.0,1,168
2974,AMAZINGthing,iPhone series 11 Black Lens Defender,10,Mobile Phone,0.0,0,168
2975,Ulefone,Armor 9｜三防智能電話｜FLIR®Lepton® 熱成像鏡頭｜美國 MIL-STD-810G 軍用標準｜6600mAh超大電池｜支援NFC,0,Mobile Phone,0.0,0,4298
2976,Innovative Ideas,UVC Q BOX (UVC LED STERILIZING BOX) Multifunctional UVC Disinfection Box,0,Mobile Phone,0.0,0,198
2977,Nokia,(BLACK)225 4G TA-1279 DUAL SIM WITH RADIO,0,Mobile Phone,0.0,0,458
2978,Google,Pixel 4-64GB black (parallel import),0,Mobile Phone,0.0,0,4398
2979,Google,Pixel 4 - 128GB white (parallel import),0,Mobile Phone,0.0,0,5888
2980,Samsung,(BLACK)GALAXY A42 5G A4260 8GB RAM 128GB ROM,10,Mobile Phone,5.0,2,3198
2981,Google,Pixel 4 XL 64GB-Black (parallel import),0,Mobile Phone,0.0,0,5398
2982,Google,Pixel 4 XL 128GB-Black (parallel import),0,Mobile Phone,0.0,0,6698
2983,Nokia,3.4 TA-1283 (3GB/64GB) Smartphone Fjord,10,Mobile Phone,5.0,2,1398
2984,Nokia,3.4 TA-1283 (3GB/64GB) Smartphone Charcoal,0,Mobile Phone,0.0,0,1198
2985,Verbatim-,Bluetooth 5.0 Flat TWS Earbuds - 簡約白｜平耳式設計，配戴舒適｜專業Hi-Fi音質調配｜音質清晰細膩,30,Mobile Phone,4.5,2,138
2986,Philips,"E517 Senior Cell Phone Black (4G, Bar Design, Easy-to-Use, Big Button)【parallel goods】",0,Mobile Phone,0.0,0,480
2987,Philips,"E517 Senior Cell Phone Red (4G, Bar Design, Easy-to-Use, Big Button)【parallel goods】",10,Mobile Phone,0.0,0,480
2988,Nokia,Nokia 225 4G 黑色 香港行貨,0,Mobile Phone,0.0,0,498
2989,OnePlus,OnePlus 8T 5G 8GB+128GB Smartphone Parallel Import CN Version [2 Colors],0,Mobile Phone,0.0,0,3298
2990,Nokia,215 4G Black,0,Mobile Phone,0.0,0,398
2991,Nokia,諾基亞  225 4G手機 雙SIM卡 香港行貨,0,Mobile Phone,0.0,0,448
2992,Nokia,諾基亞 215 4G手機 雙SIM卡 香港行貨,10,Mobile Phone,1.0,1,348
2993,Samsung,Galaxy S20 FE 5G 8GB/128GB Smartphone - Cloud Mint,0,Mobile Phone,0.0,0,4558
2994,OPPO,Oppo A74 5G CPH2197 Smartphone Fluid Black,0,Mobile Phone,0.0,0,2599
2995,Samsung,Galaxy Note 20 Dual 5G N9810 (8GB + 256GB) - Foggy coffee [Hong Kong licensed],0,Mobile Phone,0.0,0,5498
2996,Samsung,Galaxy Note 20 Dual 5G N9810 (8GB + 256GB) - Foggy Green [Hong Kong licensed],0,Mobile Phone,0.0,0,5488
2997,Samsung,GALAXY S20 Fe 5G G7810 (8GB + 128GB) - Cloud green [Hong Kong licensed],0,Mobile Phone,0.0,0,4498
2998,Samsung,GALAXY S20 Fe 5G G7810 (8GB + 128GB) - Cloud purple  [Hong Kong licensed],0,Mobile Phone,0.0,0,4498
2999,Samsung,GALAXY S20 Fe 5G G7810 (8GB + 128GB) - Cloud white [Hong Kong licensed],0,Mobile Phone,0.0,0,4498
3000,OPPO,Oppo Reno5 Z 5G Smartphone Fluid Black,0,Mobile Phone,0.0,0,2699
3001,OPPO,Oppo Reno5 Z 5G Smartphone Cosmo Blue,0,Mobile Phone,0.0,0,2699
